  TIME  YEAR    UNIT    PLANTNM    YIELD
     1     2    5736    agrl          204.070
     1     2    5737    agrl          205.598
     1     2    5738    agrl          181.684
     1     2    5739    agrl          193.803
     1     2    5740    agrl          188.179
     1     2    5741    agrl          204.087
     1     2    5742    agrl          168.701
     1     2    5758    agrl          183.243
     1     2    5759    agrl          187.710
     1     2    5760    agrl          181.809
     1     2    5761    agrl          190.883
     1     2    5762    agrl          195.707
     1     2    5763    agrl          205.566
     1     2    5764    agrl          195.660
     1     2    5765    agrl          202.196
     1     2    5766    agrl          167.408
     1     2    5767    agrl          177.615
     1     2    5794    agrl          195.708
     1     2    5795    agrl          159.331
     1     2    5796    agrl          184.732
     1     2    5797    agrl          207.326
     1     2    5798    agrl          192.494
     1     2    5799    agrl          190.855
     1     2    5800    agrl          180.406
     1     2    5801    agrl          200.561
     1     2    5802    agrl          195.695
     1     2    5807    agrl          188.077
     1     2    5808    agrl          168.771
     1     2    5809    agrl          192.118
     1     2    5810    agrl          184.107
     1     2    5811    agrl          194.960
     1     2    5812    agrl          178.361
     1     2    5813    agrl          190.744
     1     2    5814    agrl          186.700
     1     2    5836    agrl          165.781
     1     2    5837    agrl          182.130
     1     2    5838    agrl          182.122
     1     2    5839    agrl          180.096
     1     2    5840    agrl          170.977
     1     2    5841    agrl          143.373
     1     2    5856    agrl          163.868
     1     2    5857    agrl          183.846
     1     2    5858    agrl          153.509
     1     2    5859    agrl          157.839
     1     2    5860    agrl          187.286
     1     2    5861    agrl          166.936
     1     2    5862    agrl          189.135
     1     2    5863    agrl          170.058
     1     2    5864    agrl          174.873
     1     2    5865    agrl          141.437
     1     2    5866    agrl          182.222
     1     2    5867    agrl          199.051
     1     2    5892    agrl          155.244
     1     2    5893    agrl          198.098
     1     2    5894    agrl          125.073
     1     2    5915    agrl          183.371
     1     2    5916    agrl          192.493
     1     2    5917    agrl          197.405
     1     2    5918    agrl          192.522
     1     2    5919    agrl          190.937
     1     2    5920    agrl          204.036
     1     2    5921    agrl          194.111
     1     2    5942    agrl          181.260
     1     2    5943    agrl          174.064
     1     2    5944    agrl          181.228
     1     2    5971    agrl          146.452
     1     2    5972    agrl          184.393
     1     2    5973    agrl          162.013
     1     2    5974    agrl          157.931
     1     2    5975    agrl          195.999
     1     2    5976    agrl          194.054
     1     2    5977    agrl          189.618
     1     2    5978    agrl          180.999
     1     2    6004    agrl          183.769
     1     2    6005    agrl          186.413
     1     2    6006    agrl          175.994
     1     2    6007    agrl          187.760
     1     2    6008    agrl          178.498
     1     2    6009    agrl          174.790
     1     2    6010    agrl          172.489
     1     2    6011    agrl          185.084
     1     2    6012    agrl          174.794
     1     2    6013    agrl          183.762
     1     2    6014    agrl          175.984
     1     2    6015    agrl          131.092
     1     2    6016    agrl          190.504
     1     2    6017    agrl          193.337
     1     2    6018    agrl          211.860
     1     2    6019    agrl          213.335
     1     2    6039    agrl          194.974
     1     2    6040    agrl          210.389
     1     2    6041    agrl          199.480
     1     2    6042    agrl          182.754
     1     2    6043    agrl          196.461
     1     2    6044    agrl          189.390
     1     2    6045    agrl          185.350
     1     2    6046    agrl          169.584
     1     2    6047    agrl          197.985
     1     2    6048    agrl          190.740
     1     2    6049    agrl          196.461
     1     2    6050    agrl          177.672
     1     2    6051    agrl          144.086
     1     2    6052    agrl          202.549
     1     2    6053    agrl          196.470
     1     2    6054    agrl          197.995
     1     2    6055    agrl          207.061
